top_k_setting,model_kind,temperature,method,n,coverage,acc,acc_within1,acc_within2,mae,rmse,score_inv1p_abs
none,reasoning,1.0,ransac_r2_median,353,0.9971751412429378,0.3342776203966006,0.6742209631728046,0.8073654390934845,10.30028328611898,95.4490208474479,0.5724378104235417
none,reasoning,1.0,ransac_r3_median,353,0.9971751412429378,0.35127478753541075,0.6572237960339944,0.8073654390934845,10.23229461756374,95.43643598986496,0.5786587398316445
none,reasoning,1.0,tri_mean_med_h2,353,0.9971751412429378,0.3371104815864023,0.6543909348441926,0.7932011331444759,259358.77053824364,4872704.935700016,0.5686241921340585
none,reasoning,1.0,tri_mean_med_h3,353,0.9971751412429378,0.3342776203966006,0.6515580736543909,0.7932011331444759,259358.8328611898,4872704.935701167,0.5663440142702123
none,reasoning,1.0,trim_med_r2_median,353,0.9971751412429378,0.3371104815864023,0.6572237960339944,0.7932011331444759,388824.7195467422,7305165.351659196,0.5686902910007874
none,reasoning,1.0,trim_med_r2_mode,353,0.9971751412429378,0.3286118980169972,0.6288951841359773,0.7847025495750708,10.252124645892351,95.14719474874308,0.5590364527536174
none,reasoning,1.0,trim_med_r3_median,353,0.9971751412429378,0.33994334277620397,0.6543909348441926,0.7932011331444759,388824.73371104815,7305165.351659382,0.5693927120818669
none,reasoning,1.0,trim_med_r3_mode,353,0.9971751412429378,0.3314447592067989,0.623229461756374,0.7847025495750708,10.141643059490084,94.93659730094687,0.5590326565037447
none,reasoning,1.0,window_w2_median,353,0.9971751412429378,0.35127478753541075,0.6515580736543909,0.7875354107648725,10.277620396600566,95.43308172650978,0.5747213654934248
none,reasoning,1.0,window_w2_mode,353,0.9971751412429378,0.3342776203966006,0.6317280453257791,0.7847025495750708,10.331444759206798,95.43324498984505,0.5622138219820864
none,reasoning,1.0,window_w3_median,353,0.9971751412429378,0.3342776203966006,0.660056657223796,0.8045325779036827,10.288951841359774,95.44542958323679,0.5701977256180512
none,reasoning,1.0,window_w3_mode,353,0.9971751412429378,0.3371104815864023,0.6345609065155807,0.7988668555240793,10.331444759206798,95.44416815671599,0.566278840753695
